"Scaffolds" "Genes" "n=1_copy" "n=2_copies" "n=3_copies" "n=4_copies" "n=5_copies" "n>5_copies" "n=0_copy"
"6666666.673172.txt" 221 2293 0.855647623201047 0.0937636284343655 0.0248582642825992 0.0100305276929786 0.00348887919755778 0.0122110771914522 3.47012647187091
"6666666.673174.txt" 222 2451 0.849041207670339 0.087719298245614 0.0273357813137495 0.0101999184006528 0.0069359445124439 0.0187678498572011 3.18196654426765
"6666666.688740.txt" 223 2700 0.814074074074074 0.100740740740741 0.0348148148148148 0.0196296296296296 0.00888888888888889 0.0218518518518519 2.7962962962963
"6666666.673092.txt" 224 2829 0.80311063980205 0.118062919759632 0.031813361611877 0.015553199010251 0.0102509720749381 0.0212089077412513 2.6231884057971
"6666666.688745.txt" 225 2618 0.839572192513369 0.0886172650878533 0.0286478227654698 0.0110771581359817 0.0110771581359817 0.0210084033613445 2.91520244461421
"6666666.673155.txt" 225 2329 0.8475740661228 0.0966079862601975 0.0244740231859167 0.0120223271790468 0.0068699012451696 0.0124516960068699 3.40103048518678
"6666666.688737.txt" 229 2809 0.80811676753293 0.101815592737629 0.0366678533285867 0.0206479174083304 0.0092559629761481 0.0234959060163759 2.64898540405838
"6666666.673232.txt" 246 2720 0.806985294117647 0.120220588235294 0.0301470588235294 0.0132352941176471 0.00992647058823529 0.0194852941176471 2.76838235294118
"6666666.688616.txt" 249 2718 0.785504047093451 0.11037527593819 0.0367917586460633 0.0239146431199411 0.0132450331125828 0.0301692420897719 2.77115526122149
"6666666.673131.txt" 255 2476 0.817043618739903 0.116720516962843 0.0306946688206785 0.0105008077544426 0.00646203554119548 0.018578352180937 3.13974151857835
"6666666.688736.txt" 257 2775 0.796396396396396 0.108108108108108 0.045045045045045 0.0162162162162162 0.00720720720720721 0.027027027027027 2.69369369369369
"6666666.688734.txt" 257 2787 0.812343021169717 0.0979547900968784 0.0348044492285612 0.0186580552565483 0.0125583064226767 0.0236813778256189 2.67778973806961
"6666666.673191.txt" 257 2395 0.857202505219207 0.0835073068893528 0.0279749478079332 0.0116910229645094 0.00542797494780793 0.01419624217119 3.27974947807933
"6666666.673157.txt" 262 2517 0.839491458085022 0.0937624155740961 0.0270162892332141 0.0139054429876838 0.00715137067938021 0.0186730234406039 3.07230830353596
"6666666.879400.txt" 263 2589 0.82889146388567 0.11201235998455 0.0254924681344148 0.0131324835843955 0.00424874468906914 0.0162224797219003 2.95905755117806
"6666666.673153.txt" 270 2514 0.838504375497216 0.096260938743039 0.0254574383452665 0.013126491646778 0.00795544948289578 0.0186953062848051 3.07716785998409
"6666666.688738.txt" 278 2750 0.824363636363636 0.092 0.0349090909090909 0.016 0.012 0.0207272727272727 2.72727272727273
"6666666.974113.txt" 288 2676 0.815022421524664 0.101270553064275 0.0377428998505232 0.0142002989536622 0.00747384155455904 0.0242899850523169 2.83034379671151
"6666666.673180.txt" 295 2657 0.808430560782838 0.103123823861498 0.0357546104629281 0.0184418517124577 0.0116672939405344 0.0225818592397441 2.85773428678961
"6666666.974112.txt" 295 2704 0.810650887573965 0.104659763313609 0.0321745562130177 0.0218195266272189 0.00924556213017752 0.0214497041420118 2.79068047337278
"6666666.688733.txt" 296 2801 0.817565155301678 0.091038914673331 0.0335594430560514 0.0189218136379864 0.0099964298464834 0.0289182434844698 2.65940735451624
"6666666.688731.txt" 299 2812 0.811877667140825 0.0970839260312945 0.0352062588904694 0.0188477951635846 0.00889046941678521 0.0280938833570413 2.64509246088193
"6666666.688742.txt" 303 2625 0.834285714285714 0.0857142857142857 0.0297142857142857 0.0175238095238095 0.0118095238095238 0.020952380952381 2.9047619047619
"6666666.688739.txt" 304 2728 0.807184750733138 0.105205278592375 0.0403225806451613 0.0164956011730205 0.00806451612903226 0.0227272727272727 2.75733137829912
"6666666.688730.txt" 305 2801 0.790431988575509 0.114601927882899 0.032488397001071 0.0203498750446269 0.0121385219564441 0.0299892895394502 2.65940735451624
"6666666.673168.txt" 316 2445 0.819631901840491 0.122699386503067 0.0245398773006135 0.0114519427402863 0.00613496932515337 0.0155419222903885 3.19222903885481
"6666666.673143.txt" 343 2552 0.814263322884012 0.115987460815047 0.033307210031348 0.0129310344827586 0.00744514106583072 0.0160658307210031 3.01645768025078
"6666666.673163.txt" 348 2715 0.8 0.100552486187845 0.0405156537753223 0.0224677716390424 0.0110497237569061 0.025414364640884 2.77532228360958
"6666666.688741.txt" 351 2677 0.817332835263355 0.0945087784833769 0.0358610384759059 0.019798281658573 0.00747104968248039 0.0250280164363093 2.8289129622712
"6666666.688624.txt" 354 2730 0.776190476190476 0.126373626373626 0.0406593406593407 0.0161172161172161 0.0102564102564103 0.0304029304029304 2.75457875457875
"6666666.673165.txt" 368 2515 0.836580516898608 0.100198807157058 0.0230616302186879 0.0147117296222664 0.00675944333996024 0.0186878727634195 3.07554671968191
"6666666.673076.txt" 383 2764 0.812952243125905 0.111432706222865 0.0372648335745297 0.0112156295224313 0.00506512301013025 0.0220694645441389 2.70839363241679
"6666666.879422.txt" 391 2685 0.826443202979516 0.116201117318436 0.023463687150838 0.0145251396648045 0.00484171322160149 0.0145251396648045 2.81750465549348
"6666666.673151.txt" 395 2472 0.83252427184466 0.107605177993528 0.0254854368932039 0.00768608414239482 0.0093042071197411 0.0173948220064725 3.14644012944984
"6666666.688732.txt" 405 2802 0.805852962169879 0.104568165596003 0.0321199143468951 0.0174875089221984 0.0121341898643826 0.0278372591006424 2.65810135617416
"6666666.879399.txt" 421 3124 0.773687580025608 0.131241997439181 0.0380921895006402 0.0182458386683739 0.00800256081946223 0.030729833546735 2.28104993597951
"6666666.879416.txt" 424 2556 0.833724569640063 0.106025039123631 0.0285602503912363 0.0121283255086072 0.00704225352112676 0.0125195618153365 3.01017214397496
"6666666.673072.txt" 443 2773 0.808510638297872 0.114677244861161 0.0403894698882077 0.00757302560403895 0.00613054453660296 0.0227190768121168 2.69635773530472
"6666666.688612.txt" 456 3018 0.800198807157058 0.1129887342611 0.0308151093439364 0.0165672630881378 0.0115970841616965 0.0278330019880716 2.39628893306826
"6666666.879414.txt" 480 2973 0.799192734611504 0.122771611167171 0.0349815001681803 0.0114362596703666 0.00639085099226371 0.0252270433905146 2.447695930037
"6666666.673074.txt" 487 2766 0.813087490961678 0.111352133044107 0.037237888647867 0.0108459869848156 0.00578452639190166 0.0216919739696312 2.705712219812
"6666666.673032.txt" 504 2836 0.799365303244006 0.119534555712271 0.0334978843441467 0.0141043723554302 0.00916784203102962 0.0243300423131171 2.61424541607898
"6666666.879396.txt" 512 3005 0.788685524126456 0.123460898502496 0.0415973377703827 0.0149750415973378 0.00599001663893511 0.0252911813643927 2.41098169717138
"6666666.879417.txt" 560 3005 0.778369384359401 0.125790349417637 0.0405990016638935 0.0193011647254576 0.00798668885191348 0.0279534109816972 2.41098169717138
"6666666.688618.txt" 626 2658 0.77163280662152 0.121143717080512 0.0436418359668924 0.0191873589164786 0.0112866817155756 0.0331075996990218 2.85628291948834
"6666666.673178.txt" 708 2505 0.794810379241517 0.130139720558882 0.0343313373253493 0.0135728542914172 0.00798403193612774 0.0191616766467066 3.09181636726547
"6666666.673161.txt" 719 2529 0.80347963621985 0.125741399762752 0.0284697508896797 0.0138394622380388 0.00830367734282325 0.0201660735468565 3.05298536971135
"6666666.879420.txt" 731 2708 0.79615952732644 0.134785819793205 0.0365583456425406 0.0103397341211226 0.00553914327917282 0.0166174298375185 2.78508124076809
"6666666.688610.txt" 1022 2884 0.749306518723994 0.129680998613037 0.0461165048543689 0.018377253814147 0.0131761442441054 0.0433425797503467 2.55409153952843
"6666666.688607.txt" 1115 2917 0.741172437435722 0.13232773397326 0.048680150839904 0.0174837161467261 0.0140555365101131 0.0462804250942749 2.51388412752828
"6666666.673082.txt" 1148 2651 0.752546208977744 0.160316861561675 0.04149377593361 0.014711429649189 0.00943040362127499 0.021501320256507 2.86646548472275
